what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350355227802
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350355231178
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355239707
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355246563
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355249306
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355252866
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355255667
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355258435
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350355268256
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355284008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355290457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355296506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355297926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355303182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355304671
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350355343597
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355346815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355676324
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350355678026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355680757
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355683617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355688137
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350355692493
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350355692589
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355692619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350355694248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355697034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355709144
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350355710735
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350355713051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350355721828
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350355724555
started,bundle,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser",1350355728969
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350355729076
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350355729103
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350355733709
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350355733709
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350355736467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355741029
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355755726
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355761806
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355771090
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350355772734
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355791065
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355838582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1350355838630
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1350355838630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355841763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355858610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355861564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355864390
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355866222
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355867885
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350355868751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355875012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355877071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355901013
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355910953
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350355912039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350355915670
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350355917836
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350355920153
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355922266
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355932838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350355938464
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350355940346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355944325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355967412
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350355976013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355981734
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350355983211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350355993299
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350356000565
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356007919
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356009903
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356012757
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356014960
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356017144
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350356018983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356056445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356061774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356114818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356124475
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350356125342
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356129661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356131751
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356155587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356156737
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356160397
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356161916
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356163230
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356183724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356193438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356201803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356203360
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356205527
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356207128
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356216601
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350356218333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356221252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356222919
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356230412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356237244
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356238685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356241558
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356243794
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356250273
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356254696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356258359
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356263854
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356265613
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356268027
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356274609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356276166
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356277527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356291123
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350356291967
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356295309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356296616
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356307641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356310667
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356314306
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350356316087
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356317660
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356321089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356383354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356387341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356389187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356392840
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356408312
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350356409396
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356413179
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356413203
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356416877
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356416877
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350356431024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350356432767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350356436880
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356439374
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350356441638
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356449304
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356472870
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350356476499
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356479621
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356479644
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356482073
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356482073
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356490250
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350356498344
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356501178
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356501206
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356503163
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356503163
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356509286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356523871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356525852
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356534393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356545513
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1350356548058
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356551400
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356551423
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350356559349
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350356562173
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350356564179
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350356572030
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1350356573862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356608306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356613046
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1350356613135
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350356613345
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1350486152957
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1350486152958
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1350486152974
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1350486152975
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1350486152975
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1350486152976
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1350486152984
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1350486152985
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1350486152985
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1350486152986
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1350486152986
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1350486152987
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1350486152987
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1350486152988
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1350486152989
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1350486152989
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1350486152990
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1350486152990
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1350486152991
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1350486152992
started,bundle,org.eclipse.emf.common.ui,2.7.0.v20120130-0943,"org.eclipse.emf.common.ui",1350486152992
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1350486152994
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1350486152994
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1350486152995
started,bundle,org.eclipse.emf.edit.ui,2.7.0.v20120130-0943,"org.eclipse.emf.edit.ui",1350486152995
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1350486152996
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1350486152996
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1350486152996
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1350486152997
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1350486152997
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1350486153005
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1350486153016
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1350486153017
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1350486153017
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1350486153026
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1350486153027
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1350486153040
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1350486153040
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1350486153041
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1350486153041
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1350486153042
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1350486153042
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1350486153042
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1350486153043
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1350486153050
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1350486153051
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1350486153051
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1350486153052
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1350486153053
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1350486153053
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1350486153056
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1350486153056
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1350486153057
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1350486153057
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1350486153058
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1350486153058
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1350486153059
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1350486153059
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1350486153060
started,bundle,org.eclipse.jst.j2ee.navigator.ui,1.1.501.v201107261503,"org.eclipse.jst.j2ee.navigator.ui",1350486153060
started,bundle,org.eclipse.jst.j2ee.ui,1.1.503.v201201190400,"org.eclipse.jst.j2ee.ui",1350486153061
started,bundle,org.eclipse.jst.j2ee.webservice,1.1.400.v201004110600,"org.eclipse.jst.j2ee.webservice",1350486153061
started,bundle,org.eclipse.jst.j2ee.webservice.ui,1.1.500.v201105122000,"org.eclipse.jst.j2ee.webservice.ui",1350486153062
started,bundle,org.eclipse.jst.jee.ui,1.0.401.v201202011107,"org.eclipse.jst.jee.ui",1350486153062
started,bundle,org.eclipse.jst.servlet.ui,1.1.502.v201202011054,"org.eclipse.jst.servlet.ui",1350486153062
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1350486153063
