what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350491949946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350491989549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491993386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491995004
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350492018974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350492037029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492041331
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492042664
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492045752
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492047411
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350492089878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350492094955
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350492107412
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350492108984
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350492110752
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350492124122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492128006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492129431
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350492145537
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1350492159559
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350492170222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492179456
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492187574
executed,command,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors.lineNumberToggle",1350492199295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350492215815
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492217986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492219676
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1350492245460
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350492267086
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350492302138
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350492330745
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350492351269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492387160
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492388316
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350492414731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492425995
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492619346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492619453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492622960
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350492668086
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350492676861
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350492686739
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350492687652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492743517
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492745538
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492746182
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492747920
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350492881608
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574367122
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1350574371238
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350574373460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574383927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574652241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574653407
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574661089
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574662505
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574691293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574700089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574704267
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350574793539
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350574794834
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350574796331
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350574797474
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350574798545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574839152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574842296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574862312
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574863757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574871432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574879688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574890805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574903857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574913068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574922844
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574925195
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574933015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574934620
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574949020
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574956846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574961530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350574976156
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575020901
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575034035
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575034271
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575034496
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575034681
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575034888
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575035079
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575035270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575035457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575035674
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575035866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575036041
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575036232
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575036447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575036628
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575036827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575037030
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575037240
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575037434
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575037624
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038130
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038209
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038385
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038494
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038538
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038651
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038725
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575038972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575039061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575039423
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575039927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040099
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040532
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040778
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040857
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575040927
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041039
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041191
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041280
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041359
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041515
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041609
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041775
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575041993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575042211
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575042410
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575042756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575042946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575043154
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575043340
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575043537
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575043738
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575043954
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575044541
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575045636
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575046944
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575047623
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350575048542
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1350575050779
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1350575050872
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1350575055776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1350575062373
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350575067895
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350575080113
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575090246
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575103315
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575103343
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350575106419
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575110469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575118222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575120509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575140757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575152624
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575155318
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350575155366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575158674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575161578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350575161625
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575175719
opened,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575180509
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575180542
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575180587
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575184005
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575208300
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575209692
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575210852
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575211900
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575216244
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575219324
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575222380
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575223796
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575229865
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350575234530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350575254284
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575255362
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350575256230
activated,view,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1350575304460
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575304512
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1350575307323
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575335334
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575347670
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575354128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575368118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575369994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575374251
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575377742
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575413129
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575466837
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575471271
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575475382
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575493295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575496291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575505991
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575516951
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350575525344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575526659
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575547559
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575554975
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575570650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575573626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575593023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575595737
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350575599459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575603380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575607391
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575608373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575610602
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575630480
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575637794
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350575652284
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575658807
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575661956
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350575675564
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575681782
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350575684682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350575742330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575750395
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575759646
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350575811309
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575833417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575837195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575857104
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575865908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575881540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575884192
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575894277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350575918054
