what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620395160
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350620396864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620404234
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620407312
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620415138
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620428259
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620429987
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620437093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620439275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620443320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620448226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620451961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620453470
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620486457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620491309
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620496436
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620499334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620500622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350620513534
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620517274
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620520363
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620523474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620526683
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620529483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620530473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620533965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620535716
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1350620565914
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1350620565916
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1350620565954
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1350620566114
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620587041
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620589408
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620592384
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620597495
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620600520
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620606961
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620609275
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620611008
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620628628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620632089
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620641791
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620643660
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620644964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620648467
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620651008
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620652926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620667945
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620676402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620689167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620691809
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620693515
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350620753124
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620754301
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620763286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620765975
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620767772
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350620793217
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620802377
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620804549
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620806929
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620808522
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620828768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620836541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620850543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620852556
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1350620855745
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350620864063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350620868032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350620869052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620871754
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620873143
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620896058
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620897422
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620901089
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620901953
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620902954
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620904066
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620905241
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1350620906216
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620917923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620918981
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620920457
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620930551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620937515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620939788
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620954600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620955570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350620956641
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621038748
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621049701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621052404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621059034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621070731
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621080028
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621099191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621108079
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621111374
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621123063
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350621132603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621140386
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621141833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621143833
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621145947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621179773
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621187053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621204276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621205398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621222787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621227771
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350621232136
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621241456
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350621248986
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621265985
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621267876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621269480
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1350621284159
started,bundle,org.eclipse.jst.jsp.core,1.2.402.v201112071853,"org.eclipse.jst.jsp.core",1350621284189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350621287393
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350621289610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621291026
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621295553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621382222
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621413190
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621417148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621426361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621438599
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621439811
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621442127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621443822
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621460687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621537610
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621541540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621543935
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621562472
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621564705
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621574410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621576618
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621594287
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621599429
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621603869
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621606021
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621614061
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621620219
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621658610
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350621669188
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621671294
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621673121
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621686629
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621691506
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621723750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621737870
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621739251
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621747589
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621751135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621920504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350621952064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350621958213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621962924
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350621976161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621979278
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350621980383
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622003598
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622025710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622033427
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622043563
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622045122
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622158793
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622186041
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622200768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622203492
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622209032
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350622214787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1350622217990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622227875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622230522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350622239337
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350622239519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1350622239701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622241469
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622245200
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622246847
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622249545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622251911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622260187
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622275428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622278299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622280808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622281417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622283287
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350622305787
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350622314733
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350622317440
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622322758
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622337408
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622342620
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350622345838
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622347577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622350136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622351740
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622384761
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622386051
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622386661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622396950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622398039
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622398774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622403127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622404690
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622406279
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622420004
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622425203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622426909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622448111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622452611
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622454645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622456091
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622475102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622494041
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622494839
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622506114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622506986
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350622510135
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622521113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622534075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622556455
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622558453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622560169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622584231
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622587905
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622590626
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622611150
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622613081
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622614718
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350622640052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622642321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350622644076
