what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490932511
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490934237
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490936549
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490939685
activated,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1350490943864
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350490965759
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1350490971889
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1350490971891
started,bundle,org.eclipse.wst.dtd.core,1.1.501.v201107252021,"org.eclipse.wst.dtd.core",1350490971981
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1350490972053
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1350490981931
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350490983361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350490985640
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350490989428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490991269
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350490992759
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350491054374
started,bundle,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.ui",1350491114853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1350491118572
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491121665
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491123285
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491154827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491205070
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1350491229008
opened,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350491229319
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350491229417
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350491231864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1350491246235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1350491249923
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350491274735
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350491303694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1350491305757
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491308373
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491362272
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1350491421162
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491426315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491428764
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491439048
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491464545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491466437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491469165
activated,editor,org.eclipse.wst.css.ui,1.0.601.v201201101544,"org.eclipse.wst.css.core.csssource.source",1350491491988
activated,editor,org.eclipse.wst.html.ui,1.0.602.v201202091936,"org.eclipse.wst.html.core.htmlsource.source",1350491492978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491494143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491651346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1350491660331
